stop_id,stop_name,city,route_type,routes_serviced,flood_risk_category,access_to_hospital_category,job_access_category,worker_vulnerability_category,latitude,longitude
0415,21ST & LLEWELLYN,hr,Bus,['004'],2,0,2,1,36.868589,-76.288774
0416,21ST & DEBREE,hr,Bus,['004'],2,0,2,1,36.868835,-76.290337
0191,MONTICELLO & 15TH,hr,Bus,"['003', '001']",2,0,2,1,36.862512,-76.286128
1235,PRINCESS ANNE & PENDER,hr,Bus,['023'],2,1,2,0,36.861992,-76.291032
1236,PRINCESS ANNE & COLONIAL,hr,Bus,['023'],2,1,2,0,36.863473,-76.29381
0192,MONTICELLO & PRINCESS ANNE,hr,Bus,"['961_merged_9880526', '961_merged_9880516', '003', '001']",2,0,2,1,36.860352,-76.287013
5701,OLNEY & MOWBRAY,hr,Bus,"['011', '002']",2,1,2,0,36.857566,-76.293457
0720,COLONIAL & BOISSEVAIN,hr,Bus,['011'],2,2,2,0,36.859553,-76.296093
0721,COLONIAL & GRAYDON,hr,Bus,['011'],2,1,2,0,36.862689,-76.294543
1168,PRINCESS ANNE & BOTETOURT,hr,Bus,['023'],2,1,2,0,36.862473,-76.292213
0013,MONTICELLO & PRINCESS ANNE,hr,Bus,"['961_merged_9880526', '961_merged_9880516', '003', '001']",1,0,2,1,36.860413,-76.28674
1021,VIRGINIA BEACH & SALTER,hr,Bus,['020'],1,0,2,1,36.857682,-76.284401
3354,VIRGINIA BEACH & LINCOLN,hr,Bus,['020'],1,0,2,1,36.856627,-76.280003
1339,VIRGINIA BEACH & LINCOLN,hr,Bus,['020'],1,0,2,1,36.856821,-76.279903
1159,VIRGINIA BEACH & SALTER,hr,Bus,['020'],1,0,2,1,36.857906,-76.284319
0452,CHURCH & OLNEY,hr,Bus,['004'],1,0,2,1,36.854019,-76.280023
1171,PRINCESS ANNE & ARMISTEAD,hr,Bus,['023'],1,0,2,1,36.86011,-76.285268
1173,PRINCESS ANNE & CHURCH,hr,Bus,['023'],1,0,2,1,36.858214,-76.278704
0317,EVELYN BUTTS & AVENUE J,hr,Bus,"['961_merged_9880526', '961_merged_9880516', '009', '003', '015', '005']",1,0,2,2,36.913998,-76.243418
0354,EVELYN BUTTS & AVENUE J,hr,Bus,"['961_merged_9880526', '961_merged_9880516', '008', '003', '015', '021']",1,0,2,2,36.913906,-76.243577
0660,SEWELLS POINT & KITTREL,hr,Bus,['009'],1,0,2,2,36.904331,-76.242818
0662,SEWELLS POINT & AVENUE E,hr,Bus,['009'],1,0,2,2,36.908209,-76.244668
0663,SEWELLS POINT & DENISON,hr,Bus,['009'],1,0,2,2,36.910401,-76.245794
0664,SEWELLS POINT & AVENUE I,hr,Bus,['009'],1,0,2,2,36.913249,-76.247746
0542,LITTLE CREEK & SEWELLS POINT,hr,Bus,"['008', '021']",1,0,2,2,36.915163,-76.24985
0543,LITTLE CREEK & MERRITT,hr,Bus,"['008', '021']",1,0,2,2,36.914913,-76.246293
0355,CHESAPEAKE & AVE I,hr,Bus,"['003', '015']",1,0,2,2,36.912803,-76.241365
3880,CHESAPEAKE & JOHNSTONS,hr,Bus,"['003', '015']",1,0,2,2,36.908676,-76.240328
0315,CHESAPEAKE & ROSEFIELD,hr,Bus,"['003', '015']",1,0,2,2,36.911102,-76.240749
0357,CHESAPEAKE & JOHNSTONS,hr,Bus,['003'],1,0,2,2,36.907352,-76.24044
0359,CHESAPEAKE & KITRELL,hr,Bus,['003'],1,0,1,2,36.905114,-76.240119
0888,JOHNSTONS & AUBURN,hr,Bus,['015'],1,0,1,2,36.90775,-76.238553
0890,JOHNSTONS & MILITARY,hr,Bus,['015'],1,0,1,1,36.908477,-76.23496
0891,MILITARY & JOHNSTONS,hr,Bus,['015'],1,0,1,1,36.906843,-76.232535
0892,MILITARY & SPRINGMEADOW,hr,Bus,['015'],1,0,0,1,36.904021,-76.230478
0957,JOHNSTONS & MILITARY,hr,Bus,['015'],1,0,1,1,36.908798,-76.234733
0959,JOHNSTONS & ROSEMONT,hr,Bus,['015'],1,0,1,2,36.907862,-76.238279
0665,SEWELLS POINT & AVENUE I,hr,Bus,['009'],1,0,2,2,36.912953,-76.247619
5741,NEWTOWN RD STATION,hr,Bus,"['960_merged_9880525', '960_merged_9880515', '020', '025', '027', '022']",2,1,2,0,36.841462,-76.189499
1294,KEMPSVILLE & BANGOR,hr,Bus,['020'],2,1,2,0,36.843158,-76.18939
1310,KEMPSVILLE & BANGOR,hr,Bus,['020'],2,1,2,0,36.843437,-76.189331
8011,NEWTOWN ROAD STATION,hr,Tram,['800'],2,1,2,0,36.84108,-76.190226
1309,NEWTOWN & GREENWICH,hr,Bus,"['020', '025', '027', '022']",2,0,2,0,36.84343,-76.185579
1295,NEWTOWN & KEMPSVILLE,hr,Bus,"['020', '025', '027', '022']",2,1,2,0,36.842331,-76.186697
1501,PRINCESS ANNE & HILL PRINCE,hr,Bus,['025'],2,0,1,0,36.834677,-76.17832
5404,PRINCESS ANNE & CAPOT,hr,Bus,['025'],2,0,1,0,36.830285,-76.17341
1507,PRINCESS ANNE & PARLIAMENT,hr,Bus,['025'],2,0,2,0,36.828346,-76.167765
1515,PRINCESS ANNE & PARLIAMENT,hr,Bus,['025'],2,0,2,0,36.828505,-76.167516
1516,PRINCESS ANNE & CAPOT,hr,Bus,['025'],2,0,1,0,36.830503,-76.173334
5611,PRINCESS ANNE & HILL PRINCE,hr,Bus,['025'],2,0,1,0,36.835518,-76.1786
5982,PRINCESS ANNE & PARLIAMENT,hr,Bus,['025'],2,0,2,0,36.839314,-76.181305
5411,WITCHDUCK & RURITAN,hr,Bus,['024'],2,0,2,0,36.828442,-76.160045
5403,PRINCESS ANNE & WITCHDUCK,hr,Bus,['025'],2,0,2,0,36.825878,-76.162332
1160,VIRGINIA BEACH & CENTRAL PARK,hr,Bus,"['960_merged_9880525', '960_merged_9880515']",2,0,2,0,36.84334,-76.135377
1243,COLUMBUS & CENTRAL PARK,hr,Bus,"['960_merged_9880525', '960_merged_9880515', '036']",2,0,2,0,36.840971,-76.133828
1059,VIRGINIA BEACH & BEASLEY,hr,Bus,['020'],2,0,2,0,36.843283,-76.128282
1061,VIRGINIA BEACH & THALIA,hr,Bus,['020'],2,0,2,0,36.84319,-76.121293
1063,VIRGINIA BEACH & THALIA STATION,hr,Bus,['020'],2,0,2,0,36.842055,-76.115335
1064,VIRGINIA BEACH & KENTUCKY,hr,Bus,['020'],2,0,2,0,36.840439,-76.110719
5014,COLUMBUS & INDEPENDENCE,hr,Bus,['036'],2,0,2,0,36.840838,-76.135778
5006,CONSTITUTION & COLUMBUS,hr,Bus,['036'],2,0,2,0,36.841386,-76.131029
5694,PARKS & 19TH,hr,Bus,"['960_merged_9880525', '960_merged_9880515', '020', '033']",1,1,2,0,36.846448,-75.98582
5533,PARKS & 21ST,hr,Bus,"['020', '033']",1,1,2,0,36.847459,-75.986083
3777,VIRGINIA BEACH & BIRDNECK,hr,Bus,['020'],1,0,1,0,36.841753,-75.997794
1088,VIRGINIA BEACH & BIRCH LAKE,hr,Bus,['020'],1,0,1,0,36.841959,-75.99292
1090,VIRGINIA BEACH & COLONY,hr,Bus,['020'],1,0,2,0,36.842723,-75.988801
1091,VIRGINIA BEACH & PARKS,hr,Bus,['020'],1,0,2,0,36.843445,-75.984965
1098,VIRGINIA BEACH & JEFFERSON,hr,Bus,['020'],1,0,1,0,36.842854,-75.98917
1100,VIRGINIA BEACH & BIRCH LAKE,hr,Bus,['020'],1,0,1,0,36.841866,-75.994726
3430,PACIFIC & VIRGINIA BEACH,hr,Bus,"['960_merged_9880525', '033']",2,1,2,0,36.845616,-75.975539
5153,PACIFIC & 19TH,hr,Bus,"['960_merged_9880525', '033']",2,1,2,0,36.847486,-75.976046
9349,PACIFIC & 25TH1/2,hr,Bus,"['960_merged_9880525', '960_merged_9880515', '033']",2,2,2,0,36.85367,-75.977693
1486,PACIFIC & 28TH,hr,Bus,"['960_merged_9880525', '960_merged_9880515', '033']",2,2,2,0,36.856109,-75.97836
5535,PACIFIC & 30TH,hr,Bus,"['960_merged_9880525', '960_merged_9880515', '033']",2,1,2,0,36.858546,-75.979022
6066,ARCTIC & 19TH,hr,Bus,"['960_merged_9880515', '020', '033']",2,2,2,0,36.847338,-75.978184
1096,ARCTIC & VIRGINIA BEACH,hr,Bus,"['020', '033']",2,1,2,0,36.845356,-75.97763
3431,PACIFIC & VIRGINIA BEACH,hr,Bus,['020'],2,1,2,0,36.845559,-75.975735
1525,VIRGINIA BEACH & CYPRESS,hr,Bus,['020'],2,1,2,0,36.843796,-75.983513
5718,PACIFIC & 30TH,hr,Bus,['033'],2,2,2,0,36.857584,-75.978953
1282,PACIFIC & 26TH,hr,Bus,['033'],2,2,2,0,36.854385,-75.978086
1600_merged_9880501,MISSY ELLIOTT & AIRLINE,hr,Bus,"['045', '044', '057']",2,0,1,1,36.814394,-76.355536
1600_merged_9880490,MCLEAN & AIRLINE,hr,Bus,"['045', '044', '057']",2,0,1,1,36.814394,-76.355536
5730,PORTSMOUTH & DELAWARE,hr,Bus,['044'],2,0,1,1,36.815442,-76.357498
1617,TURNPIKE & UTAH,hr,Bus,['044'],2,0,1,2,36.819451,-76.347997
3125,TURNPIKE & RODMAN,hr,Bus,['044'],2,0,1,2,36.820265,-76.346675
1597,TURNPIKE & RODMAN,hr,Bus,['044'],2,0,2,2,36.820645,-76.346423
1598,TURNPIKE & UTAH,hr,Bus,['044'],2,0,1,2,36.819237,-76.348762
1599,TURNPIKE & KINGS,hr,Bus,['044'],2,0,1,2,36.816979,-76.352499
5729,PORTSMOUTH & DELAWARE,hr,Bus,['044'],2,0,1,1,36.815734,-76.358205
1601,PORTSMOUTH & MOHAWK,hr,Bus,['044'],2,0,1,1,36.816255,-76.362055
1634,EFFINGHAM & SOUTH,hr,Bus,['045'],2,2,2,2,36.832726,-76.306891
5552,COUNTY & CRABAPPLE,hr,Bus,['050'],2,2,2,2,36.833647,-76.309046
5659,COUNTY & PHOEBUS,hr,Bus,['050'],2,1,2,2,36.83362,-76.311076
1725,ELM & SOUTH,hr,Bus,['050'],2,1,2,2,36.831014,-76.312806
1775,ELM & SOUTH,hr,Bus,['050'],2,1,2,2,36.830597,-76.312632
5550,COUNTY & ELM,hr,Bus,['050'],2,1,2,2,36.833435,-76.312
5551,COUNTY & CRABAPPLE,hr,Bus,['050'],2,2,2,2,36.83351,-76.308906
3384,HIGH & PRIMROSE,hr,Bus,['047'],2,2,2,2,36.83518,-76.312021
1686,HIGH & TWINE,hr,Bus,['047'],2,1,2,2,36.835058,-76.316908
1693,HIGH & RUTH BROWN,hr,Bus,['047'],2,1,1,2,36.834987,-76.32014
1694,HIGH & JAMESTOWN,hr,Bus,['047'],2,0,1,2,36.834855,-76.325215
3793,HIGH & VIRGINIA,hr,Bus,['047'],2,0,2,2,36.834767,-76.329874
3806,HIGH & HARBOR,hr,Bus,['047'],2,0,1,2,36.83462,-76.328205
1714,HIGH & JAMESTOWN,hr,Bus,['047'],2,0,1,2,36.834725,-76.324216
5179,HIGH & YORKTOWN,hr,Bus,['047'],2,0,1,2,36.834766,-76.322812
1712,HIGH & WILLIAMSBURG,hr,Bus,['047'],2,0,1,2,36.834795,-76.320576
5182,HIGH & TWINE,hr,Bus,['047'],2,1,2,2,36.834899,-76.316568
1691,HIGH & ELM,hr,Bus,['047'],2,2,2,2,36.834978,-76.31202
5894,LONDON & JAMESTOWN,hr,Bus,['043'],2,0,1,2,36.837314,-76.324315
1637,EFFINGHAM & BRIGHTON,hr,Bus,['045'],2,1,2,1,36.82621,-76.306505
1640,EFFINGHAM & LINCOLN,hr,Bus,['045'],2,0,2,1,36.824432,-76.306524
1642,EFFINGHAM & FAYETTE,hr,Bus,['045'],2,0,1,1,36.821459,-76.306384
1644,EFFINGHAM & GARFIELD,hr,Bus,['045'],2,0,1,1,36.82022,-76.306254
1646,EFFINGHAM & ARGYLE,hr,Bus,['045'],2,0,1,1,36.819501,-76.306223
1543,PORTSMOUTH & CHESTNUT,hr,Bus,['045'],2,0,1,1,36.818788,-76.307769
1546,PORTSMOUTH & ELM,hr,Bus,['045'],2,0,0,2,36.819337,-76.311721
1885,PORTSMOUTH & ELM,hr,Bus,['045'],2,0,0,2,36.819094,-76.31075
1886,PORTSMOUTH & PEACH,hr,Bus,['045'],2,0,0,2,36.818766,-76.308704
1774,ELM & RANDOLPH,hr,Bus,['050'],2,0,1,2,36.825813,-76.312423
2254,ELM & DUKE,hr,Bus,['050'],2,0,1,2,36.827725,-76.312498
1548,PORTSMOUTH & ACORN,hr,Bus,['045'],1,0,0,2,36.819357,-76.314678
1549,PORTSMOUTH & LANSING,hr,Bus,['045'],1,0,0,2,36.818804,-76.317424
1807,PORTSMOUTH & ROANOKE,hr,Bus,['045'],1,0,0,2,36.81798,-76.32145
1808,PORTSMOUTH & COLUMBUS,hr,Bus,['045'],1,0,0,2,36.817489,-76.323785
1544,PORTSMOUTH & FREDERICK,hr,Bus,['045'],1,0,0,2,36.817255,-76.324326
3349,PORTSMOUTH & STAUNTON,hr,Bus,['045'],1,0,0,2,36.817979,-76.320784
1882,PORTSMOUTH & DES MOINES,hr,Bus,['045'],1,0,0,2,36.818477,-76.318352
1883,PORTSMOUTH & BEECH,hr,Bus,['045'],1,0,0,2,36.819015,-76.315703
1554,GEORGE WASHINGTON & WIRT,hr,Bus,['041'],1,0,0,2,36.813664,-76.313207
5638,PORTSMOUTH & DEEP CREEK,hr,Bus,['045'],1,0,0,2,36.816612,-76.32803
1809,PORTSMOUTH & DAHLIA,hr,Bus,['045'],1,0,0,2,36.816228,-76.331734
1811,PORTSMOUTH & MAGNOLIA,hr,Bus,['045'],1,0,0,0,36.815952,-76.33598
1813,PORTSMOUTH & TRUXTON,hr,Bus,['045'],1,0,0,1,36.815768,-76.339578
1804,PORTSMOUTH & RODMAN,hr,Bus,['045'],1,0,0,1,36.815692,-76.341474
5217,PORTSMOUTH & IVEY,hr,Bus,['045'],1,0,0,1,36.81547,-76.342872
1816,PORTSMOUTH & TRUXTON,hr,Bus,['045'],1,0,0,1,36.815642,-76.339523
1877,PORTSMOUTH & ROYAL,hr,Bus,['045'],1,0,0,0,36.81583,-76.336476
5637,PORTSMOUTH & DAHLIA,hr,Bus,['045'],1,0,0,2,36.816127,-76.331584
1815,PORTSMOUTH & DEEP CREEK,hr,Bus,['045'],1,0,0,2,36.816449,-76.328124
1739,DEEP CREEK & PORTSMOUTH,hr,Bus,['050'],1,0,0,2,36.816062,-76.329052
9375,DEEP CREEK & ELLIOT,hr,Bus,['050'],1,0,0,2,36.814082,-76.329216
1760,DEEP CREEK & PENNOCK,hr,Bus,['050'],1,0,0,2,36.81505,-76.329357
1761,DEEP CREEK & FREDERICK,hr,Bus,['050'],1,0,0,2,36.81761,-76.326922
1647,EFFINGHAM & PORTSMOUTH,hr,Bus,['045'],2,0,1,1,36.819324,-76.30599
1645,EFFINGHAM & JEFFERSON,hr,Bus,['045'],2,0,1,1,36.821901,-76.306117
1641,EFFINGHAM & LINCOLN,hr,Bus,['045'],2,0,2,1,36.824355,-76.306209
1639,EFFINGHAM & HENRY,hr,Bus,['045'],2,1,2,1,36.826841,-76.306365
9418,SEVENTH & MADISON,hr,Bus,['041'],2,0,1,1,36.820853,-76.301132
5807,7TH & JEFFERSON,hr,Bus,['041'],2,0,1,1,36.822804,-76.302164
9399,LINCOLN & 7TH,hr,Bus,['041'],2,0,2,1,36.82476,-76.304344
5691,8TH & JEFFERSON,hr,Bus,['041'],2,0,1,1,36.822177,-76.303187
1553,MADISON & 7TH,hr,Bus,['041'],2,0,1,1,36.820672,-76.301854
2645,PORT CENTRE & PORTSMOUTH,hr,Bus,['041'],2,0,1,1,36.821915,-76.296904
2584,PORT CENTRE & EDWARDS,hr,Bus,['041'],2,0,1,1,36.823041,-76.297585
5887,PORT CENTRE & LINCOLN,hr,Bus,['041'],2,1,2,1,36.827092,-76.299773
2559,PORT CENTRE & LINCOLN,hr,Bus,['041'],2,0,2,1,36.826416,-76.299617
9417,PORT CENTRE & MADISON,hr,Bus,['041'],2,0,1,1,36.822579,-76.297489
5209,PORTSMOUTH & GREEN,hr,Bus,['041'],2,0,1,1,36.818899,-76.30486
1023,VIRGINIA BEACH & CHAPEL,hr,Bus,['020'],2,0,2,2,36.85498,-76.276275
1155,VIRGINIA BEACH & TIDEWATER,hr,Bus,['020'],2,0,2,2,36.854429,-76.273814
1156,VIRGINIA BEACH & CHAPEL,hr,Bus,['020'],2,0,2,2,36.85537,-76.276692
3832,BRAMBLETON & LANDING,hr,Bus,"['018', '013', '009']",2,0,2,1,36.851873,-76.27799
0602,TIDEWATER & PRINCESS ANNE,hr,Bus,['008'],2,0,1,2,36.856093,-76.273958
3833,TIDEWATER & BAGNALL,hr,Bus,['008'],2,0,2,2,36.853572,-76.275112
0521,TIDEWATER & OLNEY,hr,Bus,['008'],2,0,2,2,36.852342,-76.275198
0406,CHURCH & OLNEY,hr,Bus,['004'],2,0,2,1,36.854039,-76.279681
1175,PRINCESS ANNE & CHAPEL,hr,Bus,['023'],2,0,2,2,36.857055,-76.275217
1176,PRINCESS ANNE & TIDEWATER,hr,Bus,['023'],2,0,2,2,36.856217,-76.272609
1609,PORTSMOUTH & WEST CAPRI CIRCLE,hr,Bus,"['044', '967_merged_9880524', '967_merged_9880514']",2,0,1,1,36.821869,-76.421559
5858,PORTSMOUTH & DOCK LANDING,hr,Bus,['044'],2,0,1,1,36.825013,-76.403926
5896,STARMOUNT & JOLLIFF,hr,Bus,['044'],2,0,0,1,36.819103,-76.441083
1608,PORTSMOUTH & TAYLOR,hr,Bus,['044'],2,0,1,1,36.824074,-76.411278
1610,PORTSMOUTH & CAPRI,hr,Bus,['044'],2,0,1,1,36.821331,-76.422381
9404,PORTSMOUTH & TAYLOR,hr,Bus,['044'],2,0,1,1,36.823895,-76.410763
5857,PORTSMOUTH & DOCK LANDING,hr,Bus,['044'],2,0,1,1,36.824829,-76.404268
1625,HIGH & WATSON,hr,Bus,"['044', '047']",2,1,2,2,36.834648,-76.334089
1590,FLORIDA & HIGH,hr,Bus,"['044', '047', '043']",2,1,2,1,36.83503,-76.336932
9468,QUEEN & FLORIDA,hr,Bus,"['044', '043']",2,1,2,1,36.835269,-76.337034
3794,HIGH & CUTHERELL,hr,Bus,['047'],2,0,2,2,36.834688,-76.332271
1695,HIGH & POTOMAC,hr,Bus,['047'],2,2,2,2,36.834528,-76.340345
1696,HIGH & CUMBERLAND,hr,Bus,['047'],2,2,2,2,36.834434,-76.343688
1591,HIGH & WATSON,hr,Bus,"['044', '047']",2,1,2,2,36.834494,-76.334566
1619,TURNPIKE & FREDERICK,hr,Bus,['044'],2,0,2,2,36.826327,-76.336677
1620,TURNPIKE & PRESTON,hr,Bus,['044'],2,0,2,2,36.82837,-76.333271
1622,ROMANESQUE & MARKHAM,hr,Bus,['044'],2,0,2,2,36.831314,-76.331333
1623,CUTHERELL & MCKINLEY,hr,Bus,['044'],2,0,2,2,36.833123,-76.331488
1593,CUTHERELL & MCKINLEY,hr,Bus,['044'],2,0,2,2,36.833073,-76.331683
1594,ROMANESQUE & MARKHAM,hr,Bus,['044'],2,0,2,2,36.831474,-76.331638
1595,TURNPIKE & HOWARD,hr,Bus,['044'],2,0,2,2,36.828028,-76.334273
1596,TURNPIKE & FREDERICK,hr,Bus,['044'],2,0,2,2,36.826382,-76.337072
5945,PORTSMOUTH & HODGES FERRY,hr,Bus,['044'],1,0,0,1,36.821298,-76.390318
1611,PORTSMOUTH & ROBIN,hr,Bus,['044'],1,0,0,1,36.820734,-76.386894
5959,AIRLINE & BEDFORD,hr,Bus,['057'],1,0,1,2,36.803883,-76.385472
1919,AIRLINE & ELMHURST,hr,Bus,['057'],1,0,1,2,36.805063,-76.382437
5960,AIRLINE & BEDFORD,hr,Bus,['057'],1,0,1,2,36.803737,-76.385965
1612,PORTSMOUTH & HAYSOM,hr,Bus,['044'],1,0,1,1,36.819397,-76.379497
1613,PORTSMOUTH & STANLEY,hr,Bus,['044'],1,0,1,1,36.818584,-76.374827
1614,PORTSMOUTH & BYERS,hr,Bus,['044'],1,0,1,1,36.818145,-76.372267
5618,PORTSMOUTH & MOHAWK,hr,Bus,['044'],1,0,1,1,36.81607,-76.362142
1925,AIRLINE & ELMHURST,hr,Bus,['057'],1,0,1,2,36.805614,-76.380108
1926,AIRLINE & LANCER,hr,Bus,['057'],1,0,1,1,36.806492,-76.377244
1927,AIRLINE & CITY PARK,hr,Bus,['057'],1,0,1,1,36.808267,-76.371127
2278,AIRLINE & WESTGATE PLAZA,hr,Bus,['057'],1,0,1,1,36.809782,-76.366765
2284,AIRLINE & CHOWAN,hr,Bus,['057'],1,0,1,1,36.810765,-76.364017
1915,AIRLINE & CHOWAN,hr,Bus,['057'],1,0,1,1,36.810803,-76.364512
1916,AIRLINE & CITY PARK,hr,Bus,['057'],1,0,1,1,36.809467,-76.368194
1917,AIRLINE & KINGS GATE,hr,Bus,['057'],1,0,1,1,36.808392,-76.371253
1918,AIRLINE & LANCER,hr,Bus,['057'],1,0,1,1,36.806574,-76.377339
5909,TURNPIKE & COMMONWEALTH,hr,Bus,['044'],1,0,2,2,36.822562,-76.342826
1618,TURNPIKE & LENORA,hr,Bus,['044'],1,0,2,2,36.823917,-76.340635
9433,TURNPIKE & FAQUIER,hr,Bus,['044'],1,0,2,2,36.823039,-76.342472
1713,HIGH & LOUDOUN,hr,Bus,['047'],1,2,2,2,36.834262,-76.34377
3810,HIGH & POTAMAC,hr,Bus,['047'],1,2,2,2,36.834326,-76.340776
3185,BART & FREDERICK,hr,Bus,['043'],1,1,2,2,36.830633,-76.341278
0272,REDGATE & COLLEY,hr,Bus,"['044', '002']",2,2,2,0,36.863996,-76.30136
0273,COLLEY & RALEIGH,hr,Bus,"['044', '002', '023']",2,2,2,0,36.863123,-76.300238
0205,OLNEY & NORFOLK GENERAL,hr,Bus,"['044', '002', '023']",2,2,2,0,36.861621,-76.302657
0432,COLLEY & RALEIGH,hr,Bus,"['044', '002', '023']",2,2,2,0,36.861916,-76.299617
5779,REDGATE & CHILDRENS WAY,hr,Bus,"['044', '002']",2,2,2,0,36.86409,-76.301378
0756,COLONIAL & BOISSEVAIN,hr,Bus,['011'],2,2,2,0,36.859737,-76.296135
0276,OLNEY & CHRYSLER MUSEUM,hr,Bus,"['011', '002']",2,1,2,0,36.85743,-76.293607
5744,FORT NORFOLK STATION,hr,Bus,"['002', '023']",2,2,2,0,36.859156,-76.304389
5767,COLLEY & FAIRFAX,hr,Bus,"['002', '023']",2,2,2,0,36.859567,-76.300744
0203,OLNEY & COLONIAL,hr,Bus,['002'],2,2,2,0,36.859043,-76.29678
0204,OLNEY & STOCKLEY GARDENS,hr,Bus,['002'],2,2,2,0,36.860112,-76.299225
0275,OLNEY & MOWBRAY ARCH,hr,Bus,['002'],2,2,2,0,36.859415,-76.298056
0430,COLLEY & GRAYDON,hr,Bus,['023'],2,2,2,0,36.865245,-76.299498
0433,COLLEY & GRAYDON,hr,Bus,['023'],2,2,2,0,36.864916,-76.299564
1166,PRINCESS ANNE & MANTEO,hr,Bus,['023'],2,2,2,0,36.864906,-76.297286
1167,PRINCESS ANNE & COLONIAL,hr,Bus,['023'],2,1,2,0,36.863741,-76.294633
8001_merged_9880506,EVMC FORT NORFOLK STATION,hr,Tram,['800'],2,2,2,0,36.858912,-76.303682
8001_merged_9880495,EVMC FORT NORFOLK STATION,hr,Tram,['800'],2,2,2,0,36.858697,-76.30349
1602,PORTSMOUTH & CATAWBA,hr,Bus,['044'],2,0,1,1,36.81717,-76.365793
1603,PORTSMOUTH & BYERS,hr,Bus,['044'],2,0,1,1,36.818257,-76.371914
1605,PORTSMOUTH & ELMHURST,hr,Bus,['044'],2,0,1,1,36.819577,-76.379488
1606,PORTSMOUTH & ROBIN,hr,Bus,['044'],2,0,0,1,36.820914,-76.386885
1607,PORTSMOUTH & BOB WHITE,hr,Bus,['044'],2,0,0,1,36.821478,-76.39009
1604,PORTSMOUTH & JEWELL,hr,Bus,['044'],2,0,1,1,36.818923,-76.375568
0106,PEMBROKE MALL,hr,Bus,"['020', '001', '036', '024']",1,0,2,0,36.847027,-76.129864
5853,VIRGINIA BEACH & CENTRAL PARK,hr,Bus,"['020', '001', '024']",1,0,2,0,36.843642,-76.134276
1125,VIRGINIA BEACH & CONSTITUTION,hr,Bus,['020'],1,0,2,0,36.843645,-76.129002
0103,INDEPENDENCE & JERICHO,hr,Bus,"['001', '024']",1,1,2,0,36.856533,-76.134495
0110,INDEPENDENCE & BROAD,hr,Bus,"['001', '024']",1,0,2,0,36.84663,-76.136571
0111,INDEPENDENCE & HINSDALE,hr,Bus,"['001', '024']",1,0,2,0,36.851923,-76.136206
0112,INDEPENDENCE & CONSTITUTION,hr,Bus,"['001', '024']",1,1,2,0,36.85581,-76.13437
0113,INDEPENDENCE & HESSIAN,hr,Bus,"['001', '024']",1,1,2,0,36.858119,-76.13336
5441,WITCHDUCK & ARAGONA,hr,Bus,['024'],1,0,0,0,36.856651,-76.147223
5460,WITCHDUCK & MERRIMAC,hr,Bus,['024'],1,0,1,0,36.858576,-76.141547
5442,PEMBROKE & MORAINE,hr,Bus,['024'],1,1,1,0,36.861392,-76.137808
5443,PEMBROKE & PEMBROKE LAKE,hr,Bus,['024'],1,1,2,0,36.861942,-76.134512
5405,PEMBROKE & PEMBROKE LAKE,hr,Bus,['024'],1,1,2,0,36.862089,-76.134203
5462,WITCHDUCK & HOLLADAY,hr,Bus,['024'],1,0,1,0,36.858687,-76.1416
1077,VIRGINIA BEACH & EUREKA,hr,Bus,"['020', '029']",2,0,2,0,36.840939,-76.061862
1112,VIRGINIA BEACH & CRIPPLE CREEK,hr,Bus,"['020', '029']",2,0,1,0,36.841223,-76.058426
1068,VIRGINIA BEACH & ROSEMONT,hr,Bus,['020'],2,0,2,0,36.840463,-76.096562
1070,VIRGINIA BEACH & PLAZA TRAIL,hr,Bus,['020'],2,0,2,0,36.841416,-76.089839
1071,VIRGINIA BEACH & KING RICHARD,hr,Bus,['020'],2,0,2,0,36.841746,-76.087578
1072,VIRGINIA BEACH & GROVELAND,hr,Bus,['020'],2,0,2,0,36.842338,-76.083541
1073,VIRGINIA BEACH & KINGS GRANT,hr,Bus,['020'],2,0,2,0,36.843263,-76.077173
1074,VIRGINIA BEACH & LYNNHAVEN,hr,Bus,['020'],2,0,2,0,36.84397,-76.072013
1075,VIRGINIA BEACH & YORKTOWN,hr,Bus,['020'],2,0,2,0,36.84392,-76.0703
1076,VIRGINIA BEACH & FOUNDRY,hr,Bus,['020'],2,0,2,0,36.843036,-76.06743
1114,VIRGINIA BEACH & MUSTANG,hr,Bus,['020'],2,0,2,0,36.842928,-76.066111
1115,VIRGINIA BEACH & YORKTOWN,hr,Bus,['020'],2,0,2,0,36.844211,-76.069864
1370,LYNNHAVEN & SOUTHERN,hr,Bus,['029'],2,0,2,0,36.840386,-76.06361
1406,LYNNHAVEN & SOUTHERN,hr,Bus,['029'],2,0,2,0,36.838421,-76.065084
3351,VIRGINIA BEACH & LYNNHAVEN,hr,Bus,['020'],2,0,2,0,36.844261,-76.072787
1078,VIRGINIA BEACH & HUTTON,hr,Bus,"['020', '029']",2,0,1,0,36.841099,-76.056694
1079,VIRGINIA BEACH & BYRD,hr,Bus,"['020', '029']",2,0,1,0,36.841624,-76.053437
1080,VIRGINIA BEACH & GREAT NECK,hr,Bus,"['020', '029']",2,0,1,0,36.84166,-76.051036
1111,VIRGINIA BEACH & GREAT NECK,hr,Bus,"['020', '029']",2,0,1,0,36.842025,-76.050959
1423,VIRGINIA BEACH & HUTTON,hr,Bus,"['020', '029']",2,0,1,0,36.841579,-76.056243
